No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
17789,2012,1,12,4,4,-3.0,69.43,1032.9,2.0,140.0,0.0,0.0,1,1
17790,2012,1,12,5,4,-4.0,69.21,1032.9,1.0,142.0,0.0,0.0,1,1
17791,2012,1,12,6,4,-4.0,69.21,1032.9,1.0,0.0,0.0,0.0,1,5
17792,2012,1,12,7,4,-3.0,80.19,1032.9,0.0,0.0,0.0,0.0,1,5
17793,2012,1,12,8,4,-2.0,74.78,1032.9,2.0,2.0,0.0,0.0,1,1
17794,2012,1,12,9,4,-2.0,64.9,1031.8,4.0,0.0,0.0,0.0,1,5
17795,2012,1,12,10,4,-3.0,52.41,1031.8,6.0,2.0,0.0,0.0,1,2
17796,2012,1,12,11,4,-4.0,45.4,1031.2,7.0,2.0,0.0,0.0,2,5
17797,2012,1,12,12,4,-5.0,42.1,1029.1,7.0,2.0,0.0,0.0,2,2
17798,2012,1,12,13,4,-5.0,39.32,1028.1,8.0,2.0,0.0,0.0,2,1
17799,2012,1,12,14,4,-5.0,39.32,1027.1,8.0,2.0,0.0,0.0,2,2
17800,2012,1,12,15,4,-4.0,42.4,1027.1,8.0,5.0,0.0,0.0,3,2
17801,2012,1,12,16,4,-4.0,42.4,1027.1,8.0,4.0,0.0,0.0,3,4
17802,2012,1,12,17,4,-4.0,42.4,1027.1,8.0,7.0,0.0,0.0,2,4
17803,2012,1,12,18,4,-2.0,52.7,1027.1,7.0,4.0,0.0,0.0,2,2
17804,2012,1,12,19,4,-1.0,56.72,1027.1,7.0,7.0,0.0,0.0,2,2
17805,2012,1,12,20,4,-1.0,60.76,1027.1,6.0,10.0,0.0,0.0,2,2
17806,2012,1,12,21,4,-1.0,60.76,1027.1,6.0,12.0,0.0,0.0,2,2
17807,2012,1,12,22,4,-1.0,60.76,1027.1,6.0,14.0,0.0,0.0,2,2
17808,2012,1,12,23,4,-1.0,56.72,1027.1,7.0,1.0,0.0,0.0,2,1
17809,2012,1,13,0,4,-1.0,60.76,1027.1,6.0,1.0,0.0,0.0,2,5
17810,2012,1,13,1,4,-1.0,60.76,1027.1,6.0,1.0,0.0,0.0,2,5
17811,2012,1,13,2,4,0.0,65.36,1026.1,6.0,1.0,0.0,0.0,2,5
17812,2012,1,13,3,4,0.0,65.36,1026.1,6.0,1.0,0.0,0.0,2,3
17813,2012,1,13,4,4,1.0,70.27,1026.1,6.0,2.0,0.0,0.0,2,1
17814,2012,1,13,5,4,0.0,65.36,1026.1,6.0,5.0,0.0,0.0,2,1
17815,2012,1,13,6,4,0.0,65.36,1027.1,6.0,7.0,0.0,0.0,2,1
17816,2012,1,13,7,4,0.0,65.36,1027.1,6.0,9.0,0.0,0.0,2,1
17817,2012,1,13,8,4,1.0,70.27,1027.1,6.0,11.0,0.0,0.0,2,1
17818,2012,1,13,9,4,2.0,70.47,1028.1,7.0,13.0,0.0,0.0,2,1
17819,2012,1,13,10,4,1.0,65.59,1028.1,7.0,16.0,0.0,0.0,3,1
17820,2012,1,13,11,4,1.0,61.26,1027.1,8.0,19.0,0.0,0.0,3,1
17821,2012,1,13,12,4,0.0,56.99,1026.1,8.0,22.0,0.0,0.0,4,1
17822,2012,1,13,13,4,-1.0,52.98,1026.1,8.0,25.0,0.0,0.0,4,1
17823,2012,1,13,14,4,-1.0,52.98,1025.1,8.0,27.0,0.0,0.0,4,1
17824,2012,1,13,15,4,-1.0,52.98,1025.1,8.0,30.0,0.0,0.0,4,1
17825,2012,1,13,16,4,0.0,61.01,1025.1,7.0,33.0,0.0,0.0,3,1
17826,2012,1,13,17,4,1.0,65.59,1025.1,7.0,36.0,0.0,0.0,3,1
17827,2012,1,13,18,4,1.0,65.59,1026.1,7.0,39.0,0.0,0.0,3,1
17828,2012,1,13,19,4,1.0,65.59,1026.1,7.0,41.0,0.0,0.0,3,1
17829,2012,1,13,20,4,1.0,65.59,1026.1,7.0,43.0,0.0,0.0,3,1
17830,2012,1,13,21,4,1.0,70.27,1026.1,6.0,46.0,0.0,0.0,3,1
17831,2012,1,13,22,4,2.0,75.49,1025.1,6.0,49.0,0.0,0.0,3,1
17832,2012,1,13,23,4,3.0,81.06,1025.1,6.0,52.0,0.2,0.2,3,1
17833,2012,1,14,0,4,3.0,81.06,1025.1,6.0,55.0,0.5,0.7,3,1
17834,2012,1,14,1,4,3.0,81.06,1024.0,6.0,58.0,1.0,1.7,3,1
17835,2012,1,14,2,4,3.0,86.89,1024.0,5.0,62.0,2.5,4.2,3,1
17836,2012,1,14,3,4,3.0,86.89,1024.0,5.0,65.0,3.3,7.5,3,1
17837,2012,1,14,4,4,3.0,93.19,1024.0,4.0,69.0,2.1,9.6,3,1
17838,2012,1,14,5,4,2.0,86.79,1024.0,4.0,73.0,2.1,11.7,2,1
17839,2012,1,14,6,4,2.0,86.79,1024.0,4.0,78.0,1.9,13.6,2,1
17840,2012,1,14,7,4,3.0,93.19,1024.0,4.0,81.0,0.8,14.4,2,1
17841,2012,1,14,8,4,3.0,93.19,1024.0,4.0,84.0,0.9,15.3,2,1
17842,2012,1,14,9,4,3.0,93.19,1025.1,4.0,87.0,0.9,16.2,2,1
17843,2012,1,14,10,4,3.0,86.89,1025.1,5.0,90.0,0.6,16.8,2,1
17844,2012,1,14,11,4,4.0,93.24,1024.0,5.0,93.0,1.1,17.9,2,1
17845,2012,1,14,12,4,4.0,86.99,1023.0,6.0,96.0,0.3,18.2,2,1
17846,2012,1,14,13,4,5.0,93.29,1022.0,6.0,99.0,0.6,18.8,2,1
17847,2012,1,14,14,4,5.0,93.29,1021.0,6.0,102.0,0.9,19.7,2,1
17848,2012,1,14,15,4,5.0,93.29,1021.0,6.0,106.0,0.9,20.6,2,1
17849,2012,1,14,16,4,5.0,93.29,1021.0,6.0,110.0,1.3,21.9,2,1
17850,2012,1,14,17,4,5.0,93.29,1021.0,6.0,114.0,0.8,22.7,2,1
17851,2012,1,14,18,4,5.0,93.29,1022.0,6.0,119.0,0.4,23.1,3,1
17852,2012,1,14,19,4,5.0,93.29,1021.0,6.0,123.0,0.1,23.2,3,1
17853,2012,1,14,20,4,6.0,93.35,1021.0,7.0,127.0,0.5,23.7,3,1
17854,2012,1,14,21,4,6.0,93.35,1021.0,7.0,130.0,1.2,24.9,2,1
17855,2012,1,14,22,4,6.0,93.35,1021.0,7.0,135.0,0.5,25.4,1,1
17856,2012,1,14,23,4,5.0,93.29,1021.0,6.0,142.0,0.7,26.1,1,1
17857,2012,1,15,0,4,4.0,86.99,1021.0,6.0,147.0,1.1,27.2,1,1
17858,2012,1,15,1,4,4.0,86.99,1021.0,6.0,151.0,0.3,27.5,1,1
17859,2012,1,15,2,4,4.0,86.99,1021.0,6.0,156.0,0.0,0.0,1,1
17908,2012,1,17,3,4,-1.0,80.49,1021.0,2.0,2.0,0.0,0.0,1,3
17909,2012,1,17,4,4,-1.0,86.47,1021.0,1.0,0.0,0.0,0.0,1,5
17910,2012,1,17,5,4,-1.0,86.47,1022.0,1.0,1.0,0.0,0.0,1,5
17911,2012,1,17,6,4,0.0,93.02,1022.0,1.0,1.0,0.0,0.0,1,5
17912,2012,1,17,7,4,-1.0,86.47,1023.0,1.0,1.0,0.0,0.0,2,5
17913,2012,1,17,8,4,2.0,93.13,1022.0,3.0,2.0,0.0,0.0,2,1
17914,2012,1,17,9,4,1.0,70.27,1023.0,6.0,5.0,0.0,0.0,1,1
17916,2012,1,17,11,4,0.0,53.26,1023.0,9.0,11.0,0.0,0.0,1,1
17917,2012,1,17,12,4,0.0,49.8,1021.0,10.0,3.0,0.0,0.0,1,2
17918,2012,1,17,13,4,0.0,49.8,1020.0,10.0,3.0,0.0,0.0,1,1
17919,2012,1,17,14,4,2.0,53.81,1020.0,11.0,5.0,0.0,0.0,1,1
17920,2012,1,17,15,4,3.0,61.76,1019.0,10.0,7.0,0.0,0.0,1,1
17921,2012,1,17,16,4,2.0,57.51,1020.0,10.0,11.0,0.0,0.0,1,1
17922,2012,1,17,17,4,0.0,53.26,1020.0,9.0,16.0,0.0,0.0,1,1
17923,2012,1,17,18,4,1.0,61.26,1021.0,8.0,4.0,0.0,0.0,1,2
17924,2012,1,17,19,4,1.0,61.26,1021.0,8.0,4.0,0.0,0.0,1,1
17925,2012,1,17,20,4,1.0,65.59,1022.0,7.0,7.0,0.0,0.0,1,1
17926,2012,1,17,21,4,1.0,65.59,1022.0,7.0,10.0,0.0,0.0,1,1
17927,2012,1,17,22,4,1.0,65.59,1021.0,7.0,13.0,0.0,0.0,1,1
17928,2012,1,17,23,4,1.0,65.59,1022.0,7.0,17.0,0.0,0.0,1,1
17929,2012,1,18,0,4,2.0,70.47,1021.0,7.0,20.0,0.0,0.0,1,1
17930,2012,1,18,1,4,2.0,70.47,1019.0,7.0,25.0,0.0,0.0,1,1
17931,2012,1,18,2,4,2.0,65.82,1020.0,8.0,28.0,0.0,0.0,1,1
17932,2012,1,18,3,4,2.0,65.82,1019.0,8.0,31.0,0.0,0.0,1,1
17933,2012,1,18,4,4,2.0,65.82,1019.0,8.0,34.0,0.1,0.1,1,1
17934,2012,1,18,5,4,3.0,75.67,1019.0,7.0,38.0,0.0,0.0,1,1
17935,2012,1,18,6,4,4.0,81.2,1019.0,7.0,42.0,0.0,0.0,1,1
17936,2012,1,18,7,4,4.0,81.2,1020.0,7.0,47.0,0.0,0.0,1,1
17937,2012,1,18,8,4,4.0,75.84,1020.0,8.0,52.0,0.0,0.0,1,1
17938,2012,1,18,9,4,4.0,75.84,1021.0,8.0,57.0,0.1,0.1,1,1
17939,2012,1,18,10,4,5.0,81.34,1021.0,8.0,61.0,0.1,0.2,1,1
17940,2012,1,18,11,4,5.0,81.34,1020.0,8.0,65.0,0.0,0.0,1,1
17941,2012,1,18,12,4,5.0,81.34,1019.0,8.0,70.0,0.2,0.2,1,1
17942,2012,1,18,13,4,5.0,81.34,1018.0,8.0,75.0,0.2,0.4,2,1
17943,2012,1,18,14,4,5.0,81.34,1018.0,8.0,79.0,1.2,1.6,1,1
17944,2012,1,18,15,4,5.0,81.34,1018.0,8.0,83.0,1.1,2.7,1,1
17945,2012,1,18,16,4,5.0,87.09,1018.0,7.0,89.0,1.2,3.9,1,1
17946,2012,1,18,17,4,5.0,87.09,1019.0,7.0,95.0,0.6,4.5,2,1
17947,2012,1,18,18,4,4.0,81.2,1019.0,7.0,101.0,0.6,5.1,1,1
17948,2012,1,18,19,4,5.0,87.09,1020.0,7.0,107.0,0.5,5.6,2,1
17949,2012,1,18,20,4,5.0,87.09,1020.0,7.0,112.0,0.7,6.3,2,1
17950,2012,1,18,21,4,4.0,81.2,1020.0,7.0,117.0,0.9,7.2,2,1
17951,2012,1,18,22,4,5.0,87.09,1020.0,7.0,121.0,0.7,7.9,2,1
17952,2012,1,18,23,4,5.0,87.09,1020.0,7.0,125.0,0.3,8.2,3,1
17953,2012,1,19,0,4,5.0,87.09,1020.0,7.0,129.0,0.5,8.7,3,1
17954,2012,1,19,1,4,5.0,87.09,1021.0,7.0,133.0,0.4,9.1,3,1
17955,2012,1,19,2,4,4.0,86.99,1021.0,6.0,138.0,0.7,9.8,4,1
17956,2012,1,19,3,4,4.0,86.99,1021.0,6.0,141.0,0.0,0.0,4,1
17957,2012,1,19,4,4,4.0,86.99,1021.0,6.0,146.0,0.1,0.1,4,1
17958,2012,1,19,5,4,4.0,86.99,1021.0,6.0,150.0,0.0,0.0,3,1
17959,2012,1,19,6,4,4.0,86.99,1021.0,6.0,152.0,0.0,0.0,4,1
17960,2012,1,19,7,4,4.0,86.99,1022.0,6.0,155.0,0.0,0.0,4,1
17979,2012,1,20,2,4,1.0,80.78,1024.0,4.0,4.0,0.0,0.0,4,3
17980,2012,1,20,3,4,1.0,80.78,1024.0,4.0,8.0,0.0,0.0,4,3
17981,2012,1,20,4,4,0.0,75.14,1024.0,4.0,12.0,0.0,0.0,4,3
17982,2012,1,20,5,4,0.0,75.14,1023.0,4.0,4.0,0.0,0.0,4,1
17983,2012,1,20,6,4,0.0,75.14,1024.0,4.0,4.0,0.0,0.0,4,3
17984,2012,1,20,7,4,0.0,75.14,1024.0,4.0,4.0,0.0,0.0,4,1
17985,2012,1,20,8,4,1.0,75.32,1024.0,5.0,8.0,0.0,0.0,4,1
17986,2012,1,20,9,4,1.0,70.27,1024.0,6.0,4.0,0.0,0.0,4,3
17987,2012,1,20,10,4,1.0,65.59,1025.1,7.0,7.0,0.0,0.0,4,3
17988,2012,1,20,11,4,1.0,65.59,1024.0,7.0,4.0,0.0,0.0,4,1
17989,2012,1,20,12,4,0.0,56.99,1023.0,8.0,6.0,0.0,0.0,4,3
17990,2012,1,20,13,4,0.0,56.99,1022.0,8.0,11.0,0.0,0.0,4,3
17991,2012,1,20,14,4,1.0,61.26,1022.0,8.0,5.0,0.0,0.0,4,1
17992,2012,1,20,15,4,1.0,61.26,1022.0,8.0,11.0,0.0,0.0,4,1
17993,2012,1,20,16,4,1.0,61.26,1022.0,8.0,17.0,0.0,0.0,4,1
17994,2012,1,20,17,4,0.0,61.01,1022.0,7.0,22.0,0.0,0.0,4,1
17995,2012,1,20,18,4,1.0,65.59,1023.0,7.0,28.0,0.0,0.0,4,1
17996,2012,1,20,19,4,1.0,65.59,1023.0,7.0,33.0,0.0,0.0,4,1
17997,2012,1,20,20,4,1.0,70.27,1023.0,6.0,39.0,0.0,0.0,3,1
17998,2012,1,20,21,4,1.0,70.27,1023.0,6.0,4.0,0.0,0.0,4,3
17999,2012,1,20,22,4,2.0,75.49,1022.0,6.0,5.0,0.0,0.0,4,1
18000,2012,1,20,23,4,2.0,75.49,1022.0,6.0,4.0,0.0,0.0,4,3
18001,2012,1,21,0,4,3.0,86.89,1022.0,5.0,9.0,0.3,0.3,3,3
18002,2012,1,21,1,4,3.0,86.89,1023.0,5.0,14.0,0.6,0.9,3,3
18003,2012,1,21,2,4,3.0,86.89,1023.0,5.0,20.0,0.3,1.2,3,3
18004,2012,1,21,3,4,4.0,93.24,1022.0,5.0,25.0,0.3,1.5,3,3
18005,2012,1,21,4,4,4.0,86.99,1022.0,6.0,30.0,0.5,2.0,2,3
18006,2012,1,21,5,4,4.0,86.99,1022.0,6.0,35.0,0.1,2.1,2,3
18007,2012,1,21,6,4,4.0,86.99,1022.0,6.0,40.0,0.8,2.9,2,3
18008,2012,1,21,7,4,4.0,86.99,1023.0,6.0,7.0,0.1,3.0,2,1
18009,2012,1,21,8,4,4.0,86.99,1024.0,6.0,14.0,0.7,3.7,2,1
18010,2012,1,21,9,4,4.0,93.24,1024.0,5.0,21.0,0.7,4.4,2,1
18011,2012,1,21,10,4,4.0,93.24,1024.0,5.0,27.0,0.0,0.0,2,1
18012,2012,1,21,11,4,4.0,86.99,1024.0,6.0,34.0,0.0,0.0,2,1
18013,2012,1,21,12,4,3.0,81.06,1023.0,6.0,41.0,0.0,0.0,2,1
18014,2012,1,21,13,4,3.0,81.06,1023.0,6.0,49.0,0.0,0.0,2,1
18015,2012,1,21,14,4,2.0,75.49,1022.0,6.0,57.0,0.0,0.0,2,1
18016,2012,1,21,15,4,2.0,80.92,1023.0,5.0,66.0,0.0,0.0,2,1
18017,2012,1,21,16,4,2.0,80.92,1023.0,5.0,75.0,0.1,0.1,2,1
18018,2012,1,21,17,4,2.0,86.79,1024.0,4.0,82.0,0.4,0.5,2,1
18019,2012,1,21,18,4,1.0,80.78,1024.0,4.0,90.0,0.4,0.9,2,1
18020,2012,1,21,19,4,1.0,86.68,1025.1,3.0,98.0,1.1,2.0,2,1
18021,2012,1,21,20,4,1.0,93.08,1025.1,2.0,105.0,0.6,2.6,1,1
18022,2012,1,21,21,4,0.0,86.58,1026.1,2.0,113.0,0.4,3.0,1,1
18023,2012,1,21,22,4,0.0,86.58,1027.1,2.0,121.0,0.2,3.2,1,1
18024,2012,1,21,23,4,0.0,86.58,1027.1,2.0,128.0,0.0,0.0,1,1
18025,2012,1,22,0,4,0.0,86.58,1028.1,2.0,135.0,0.0,0.0,1,1
18026,2012,1,22,1,4,-1.0,80.49,1028.1,2.0,7.0,0.0,0.0,1,3
18027,2012,1,22,2,4,-1.0,86.47,1028.1,1.0,14.0,0.0,0.0,1,3
18028,2012,1,22,3,4,-1.0,86.47,1028.1,1.0,20.0,0.1,0.1,1,3
18029,2012,1,22,4,4,-2.0,86.37,1028.1,0.0,26.0,0.0,0.0,1,3
18030,2012,1,22,5,4,-2.0,86.37,1028.1,0.0,33.0,0.0,0.0,1,3
18031,2012,1,22,6,4,-2.0,86.37,1029.1,0.0,40.0,0.0,0.0,1,3
18032,2012,1,22,7,4,-3.0,80.19,1030.1,0.0,47.0,0.0,0.0,1,3
18033,2012,1,22,8,4,-3.0,80.19,1030.1,0.0,53.0,0.0,0.0,1,3
18034,2012,1,22,9,4,-3.0,74.59,1030.1,1.0,60.0,0.0,0.0,1,3
18035,2012,1,22,10,4,-2.0,80.34,1030.1,1.0,66.0,0.0,0.0,1,3
18036,2012,1,22,11,4,-2.0,80.34,1031.2,1.0,73.0,0.0,0.0,1,3
18037,2012,1,22,12,4,-2.0,80.34,1030.1,1.0,7.0,0.0,0.0,2,1
18038,2012,1,22,13,4,-2.0,80.34,1029.1,1.0,6.0,0.0,0.0,2,3
18039,2012,1,22,14,4,-2.0,74.78,1029.1,2.0,7.0,0.0,0.0,2,1
18040,2012,1,22,15,4,-2.0,80.34,1029.1,1.0,7.0,0.0,0.0,2,3
18041,2012,1,22,16,4,-3.0,74.59,1029.1,1.0,8.0,0.0,0.0,1,1
18042,2012,1,22,17,4,-3.0,74.59,1030.1,1.0,16.0,0.0,0.0,1,1
18043,2012,1,22,18,4,-3.0,80.19,1030.1,0.0,21.0,0.0,0.0,1,1
18044,2012,1,22,19,4,-3.0,80.19,1030.1,0.0,27.0,0.0,0.0,2,1
18045,2012,1,22,20,4,-3.0,80.19,1031.2,0.0,33.0,0.0,0.0,2,1
18046,2012,1,22,21,4,-4.0,80.04,1031.2,-1.0,5.0,0.0,0.0,4,3
18047,2012,1,22,22,4,-4.0,80.04,1031.8,-1.0,10.0,0.0,0.0,3,3
18048,2012,1,22,23,4,-5.0,74.22,1031.8,-1.0,15.0,0.0,0.0,3,3
18049,2012,1,23,0,4,-5.0,79.89,1031.8,-2.0,20.0,0.0,0.0,3,3
18050,2012,1,23,1,4,-5.0,79.89,1031.8,-2.0,25.0,0.0,0.0,6,3
18051,2012,1,23,2,4,-5.0,79.89,1031.8,-2.0,30.0,0.0,0.0,3,3
18052,2012,1,23,3,4,-6.0,74.03,1031.8,-2.0,35.0,0.0,0.0,2,3
18053,2012,1,23,4,4,-6.0,79.73,1031.2,-3.0,39.0,0.0,0.0,2,3
18054,2012,1,23,5,4,-6.0,79.73,1031.2,-3.0,42.0,0.0,0.0,2,3
18055,2012,1,23,6,4,-6.0,79.73,1031.2,-3.0,45.0,0.0,0.0,2,3
18056,2012,1,23,7,4,-7.0,73.84,1031.2,-3.0,48.0,0.0,0.0,2,3
18057,2012,1,23,8,4,-7.0,68.56,1031.2,-2.0,52.0,0.0,0.0,2,3
18058,2012,1,23,9,4,-7.0,63.69,1031.8,-1.0,57.0,0.0,0.0,2,3
18059,2012,1,23,10,4,-6.0,63.94,1031.8,0.0,61.0,0.0,0.0,2,3
18060,2012,1,23,11,4,-6.0,59.48,1031.2,1.0,4.0,0.0,0.0,2,1
18061,2012,1,23,12,4,-7.0,51.27,1030.1,2.0,8.0,0.0,0.0,2,1
18062,2012,1,23,13,4,-6.0,51.56,1029.1,3.0,11.0,0.0,0.0,2,1
18063,2012,1,23,14,4,-8.0,44.19,1029.1,3.0,3.0,0.0,0.0,2,3
18064,2012,1,23,15,4,-8.0,44.19,1028.1,3.0,4.0,0.0,0.0,2,1
18065,2012,1,23,16,4,-8.0,44.19,1028.1,3.0,8.0,0.0,0.0,2,1
18066,2012,1,23,17,4,-9.0,47.14,1028.1,1.0,12.0,0.0,0.0,2,1
18067,2012,1,23,18,4,-7.0,55.08,1029.1,1.0,16.0,0.0,0.0,2,1
18068,2012,1,23,19,4,-7.0,59.21,1029.1,0.0,20.0,0.0,0.0,2,1
18069,2012,1,23,20,4,-7.0,55.08,1029.1,1.0,24.0,0.0,0.0,2,1
18070,2012,1,23,21,4,-7.0,59.21,1030.1,0.0,28.0,0.0,0.0,2,1
18071,2012,1,23,22,4,-7.0,59.21,1030.1,0.0,30.0,0.0,0.0,2,1
18072,2012,1,23,23,4,-6.0,63.94,1029.1,0.0,32.0,0.0,0.0,2,1
18073,2012,1,24,0,4,-6.0,68.78,1029.1,-1.0,34.0,0.0,0.0,2,1
18074,2012,1,24,1,4,-6.0,68.78,1029.1,-1.0,36.0,0.0,0.0,2,1
18075,2012,1,24,2,4,-6.0,68.78,1029.1,-1.0,38.0,0.0,0.0,1,1
18076,2012,1,24,3,4,-6.0,79.73,1029.1,-3.0,2.0,0.0,0.0,2,3
18077,2012,1,24,4,4,-6.0,74.03,1029.1,-2.0,2.0,0.0,0.0,2,1
18078,2012,1,24,5,4,-6.0,74.03,1028.1,-2.0,3.0,0.0,0.0,2,1
18079,2012,1,24,6,4,-6.0,79.73,1028.1,-3.0,0.0,0.0,0.0,2,5
18080,2012,1,24,7,4,-5.0,79.89,1028.1,-2.0,2.0,0.0,0.0,2,1
18081,2012,1,24,8,4,-5.0,69.0,1029.1,0.0,4.0,0.0,0.0,2,1
18082,2012,1,24,9,4,-5.0,69.0,1029.1,0.0,8.0,0.0,0.0,2,1
18083,2012,1,24,10,4,-5.0,59.74,1029.1,2.0,13.0,0.0,0.0,2,1
18084,2012,1,24,11,4,-7.0,51.27,1029.1,2.0,4.0,0.0,0.0,3,3
18085,2012,1,24,12,4,-10.0,37.77,1027.1,3.0,6.0,0.0,0.0,2,1
18086,2012,1,24,13,4,-12.0,30.0,1027.1,4.0,11.0,0.0,0.0,2,1
18087,2012,1,24,14,4,-10.0,37.77,1026.1,3.0,17.0,0.0,0.0,2,1
18088,2012,1,24,15,4,-10.0,37.77,1026.1,3.0,4.0,0.0,0.0,2,3
18089,2012,1,24,16,4,-11.0,34.88,1026.1,3.0,8.0,0.0,0.0,2,3
18090,2012,1,24,17,4,-11.0,37.45,1026.1,2.0,12.0,0.0,0.0,2,3
18091,2012,1,24,18,4,-11.0,37.45,1027.1,2.0,16.0,0.0,0.0,3,3
18092,2012,1,24,19,4,-10.0,40.55,1027.1,2.0,19.0,0.0,0.0,3,3
18093,2012,1,24,20,4,-9.0,47.14,1028.1,1.0,23.0,0.0,0.0,3,3
18094,2012,1,24,21,4,-9.0,47.14,1028.1,1.0,28.0,0.0,0.0,3,3
18095,2012,1,24,22,4,-9.0,47.14,1028.1,1.0,32.0,0.0,0.0,4,3
18096,2012,1,24,23,4,-8.0,54.8,1028.1,0.0,36.0,0.0,0.0,3,3
18097,2012,1,25,0,4,-8.0,54.8,1029.1,0.0,41.0,0.0,0.0,3,3
18098,2012,1,25,1,4,-8.0,58.95,1029.1,-1.0,46.0,0.0,0.0,3,3
18099,2012,1,25,2,4,-8.0,58.95,1029.1,-1.0,50.0,0.0,0.0,4,3
18100,2012,1,25,3,4,-8.0,58.95,1028.1,-1.0,54.0,0.0,0.0,4,3
18101,2012,1,25,4,4,-8.0,58.95,1028.1,-1.0,58.0,0.0,0.0,5,3
18102,2012,1,25,5,4,-8.0,68.33,1028.1,-3.0,61.0,0.0,0.0,4,3
18103,2012,1,25,6,4,-7.0,73.84,1029.1,-3.0,64.0,0.0,0.0,5,3
18104,2012,1,25,7,4,-8.0,63.45,1029.1,-2.0,69.0,0.0,0.0,5,3
18105,2012,1,25,8,4,-7.0,63.69,1030.1,-1.0,74.0,0.0,0.0,5,3
18106,2012,1,25,9,4,-7.0,59.21,1030.1,0.0,79.0,0.0,0.0,5,3
18107,2012,1,25,10,4,-8.0,47.44,1030.1,2.0,84.0,0.0,0.0,5,3
18108,2012,1,25,11,4,-9.0,40.86,1030.1,3.0,90.0,0.0,0.0,5,3
18109,2012,1,25,12,4,-10.0,35.19,1029.1,4.0,96.0,0.0,0.0,4,3
18110,2012,1,25,13,4,-13.0,27.66,1028.1,4.0,102.0,0.0,0.0,4,3
18111,2012,1,25,14,4,-14.0,25.49,1027.1,4.0,107.0,0.0,0.0,3,3
18112,2012,1,25,15,4,-12.0,30.0,1027.1,4.0,111.0,0.0,0.0,3,3
18113,2012,1,25,16,4,-10.0,37.77,1027.1,3.0,3.0,0.0,0.0,3,1
18114,2012,1,25,17,4,-12.0,32.19,1027.1,3.0,6.0,0.0,0.0,3,1
18115,2012,1,25,18,4,-12.0,37.13,1028.1,1.0,9.0,0.0,0.0,3,1
18116,2012,1,25,19,4,-12.0,37.13,1028.1,1.0,11.0,0.0,0.0,3,1
18117,2012,1,25,20,4,-12.0,37.13,1028.1,1.0,12.0,0.0,0.0,3,1
18118,2012,1,25,21,4,-11.0,40.24,1028.1,1.0,13.0,0.0,0.0,3,1
18119,2012,1,25,22,4,-10.0,43.57,1028.1,1.0,15.0,0.0,0.0,2,1
18120,2012,1,25,23,4,-11.0,40.24,1028.1,1.0,1.0,0.0,0.0,2,2
18121,2012,1,26,0,4,-10.0,43.57,1028.1,1.0,1.0,0.0,0.0,2,5
18122,2012,1,26,1,4,-8.0,63.45,1028.1,-2.0,2.0,0.0,0.0,2,2
18123,2012,1,26,2,4,-8.0,63.45,1028.1,-2.0,3.0,0.0,0.0,2,2
18124,2012,1,26,3,4,-8.0,63.45,1028.1,-2.0,4.0,0.0,0.0,2,2
18125,2012,1,26,4,4,-8.0,68.33,1028.1,-3.0,0.0,0.0,0.0,2,5
18126,2012,1,26,5,4,-8.0,68.33,1028.1,-3.0,0.0,0.0,0.0,2,5
18127,2012,1,26,6,4,-8.0,73.65,1028.1,-4.0,0.0,0.0,0.0,2,5
18128,2012,1,26,7,4,-7.0,73.84,1029.1,-3.0,0.0,0.0,0.0,2,5
18129,2012,1,26,8,4,-7.0,59.21,1028.1,0.0,3.0,0.0,0.0,2,2
18130,2012,1,26,9,4,-7.0,47.74,1028.1,3.0,6.0,0.0,0.0,2,2
18131,2012,1,26,10,4,-7.0,41.48,1028.1,5.0,10.0,0.0,0.0,2,2
18132,2012,1,26,11,4,-8.0,35.82,1028.1,6.0,13.0,0.0,0.0,2,2
18133,2012,1,26,12,4,-8.0,35.82,1027.1,6.0,16.0,0.0,0.0,1,2
18134,2012,1,26,13,4,-8.0,33.43,1026.1,7.0,21.0,0.0,0.0,1,2
18135,2012,1,26,14,4,-5.0,42.1,1025.1,7.0,25.0,0.0,0.0,1,2
18136,2012,1,26,15,4,-4.0,42.4,1024.0,8.0,30.0,0.0,0.0,1,2
18137,2012,1,26,16,4,-3.0,48.93,1024.0,7.0,36.0,0.0,0.0,1,2
18138,2012,1,26,17,4,-3.0,52.41,1024.0,6.0,41.0,0.0,0.0,1,2
18139,2012,1,26,18,4,-3.0,60.25,1025.1,4.0,46.0,0.0,0.0,2,2
18140,2012,1,26,19,4,-3.0,60.25,1025.1,4.0,4.0,0.0,0.0,2,1
18141,2012,1,26,20,4,-2.0,60.51,1024.0,5.0,3.0,0.0,0.0,2,2
18142,2012,1,26,21,4,-1.0,65.13,1023.0,5.0,7.0,0.0,0.0,2,2
18143,2012,1,26,22,4,0.0,70.06,1024.0,5.0,11.0,0.0,0.0,3,2
18144,2012,1,26,23,4,0.0,65.36,1023.0,6.0,14.0,0.0,0.0,3,2
18145,2012,1,27,0,4,1.0,70.27,1023.0,6.0,18.0,0.0,0.0,3,2
18146,2012,1,27,1,4,1.0,70.27,1023.0,6.0,22.0,0.0,0.0,6,2
18147,2012,1,27,2,4,1.0,75.32,1023.0,5.0,25.0,0.0,0.0,3,2
