year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
2012,1,18,18,4,4,81.2,1019,7,101,0.6,5.1,1,1
2012,1,18,19,4,5,87.09,1020,7,107,0.5,5.6,2,1
2012,1,18,20,4,5,87.09,1020,7,112,0.7,6.3,2,1
2012,1,18,21,4,4,81.2,1020,7,117,0.9,7.2,2,1
2012,1,18,22,4,5,87.09,1020,7,121,0.7,7.9,2,1
2012,1,18,23,4,5,87.09,1020,7,125,0.3,8.2,3,1
2012,1,19,0,4,5,87.09,1020,7,129,0.5,8.7,3,1
2012,1,19,1,4,5,87.09,1021,7,133,0.4,9.1,3,1
2012,1,19,2,4,4,86.99,1021,6,138,0.7,9.8,4,1
2012,1,19,3,4,4,86.99,1021,6,141,0,0,4,1
2012,1,19,4,4,4,86.99,1021,6,146,0.1,0.1,4,1
2012,1,19,5,4,4,86.99,1021,6,150,0,0,3,1
2012,1,19,6,4,4,86.99,1021,6,152,0,0,4,1
2012,1,19,7,4,4,86.99,1022,6,155,0,0,4,1
2012,1,20,2,4,1,80.78,1024,4,4,0,0,4,3
2012,1,20,3,4,1,80.78,1024,4,8,0,0,4,3
2012,1,20,4,4,0,75.14,1024,4,12,0,0,4,3
2012,1,20,5,4,0,75.14,1023,4,4,0,0,4,1
2012,1,20,6,4,0,75.14,1024,4,4,0,0,4,3
2012,1,20,7,4,0,75.14,1024,4,4,0,0,4,1
2012,1,20,8,4,1,75.32,1024,5,8,0,0,4,1
2012,1,20,9,4,1,70.27,1024,6,4,0,0,4,3
2012,1,20,10,4,1,65.59,1025.1,7,7,0,0,4,3
2012,1,20,11,4,1,65.59,1024,7,4,0,0,4,1
2012,1,20,12,4,0,56.99,1023,8,6,0,0,4,3
2012,1,20,13,4,0,56.99,1022,8,11,0,0,4,3
2012,1,20,14,4,1,61.26,1022,8,5,0,0,4,1
2012,1,20,15,4,1,61.26,1022,8,11,0,0,4,1
2012,1,20,16,4,1,61.26,1022,8,17,0,0,4,1
2012,1,20,17,4,0,61.01,1022,7,22,0,0,4,1
2012,1,20,18,4,1,65.59,1023,7,28,0,0,4,1
2012,1,20,19,4,1,65.59,1023,7,33,0,0,4,1
2012,1,20,20,4,1,70.27,1023,6,39,0,0,3,1
2012,1,20,21,4,1,70.27,1023,6,4,0,0,4,3
2012,1,20,22,4,2,75.49,1022,6,5,0,0,4,1
2012,1,20,23,4,2,75.49,1022,6,4,0,0,4,3
2012,1,21,0,4,3,86.89,1022,5,9,0.3,0.3,3,3
2012,1,21,1,4,3,86.89,1023,5,14,0.6,0.9,3,3
2012,1,21,2,4,3,86.89,1023,5,20,0.3,1.2,3,3
2012,1,21,3,4,4,93.24,1022,5,25,0.3,1.5,3,3
2012,1,21,4,4,4,86.99,1022,6,30,0.5,2,2,3
2012,1,21,5,4,4,86.99,1022,6,35,0.1,2.1,2,3
2012,1,21,6,4,4,86.99,1022,6,40,0.8,2.9,2,3
2012,1,21,7,4,4,86.99,1023,6,7,0.1,3,2,1
2012,1,21,8,4,4,86.99,1024,6,14,0.7,3.7,2,1
2012,1,21,9,4,4,93.24,1024,5,21,0.7,4.4,2,1
2012,1,21,10,4,4,93.24,1024,5,27,0,0,2,1
2012,1,21,11,4,4,86.99,1024,6,34,0,0,2,1
2012,1,21,12,4,3,81.06,1023,6,41,0,0,2,1
2012,1,21,13,4,3,81.06,1023,6,49,0,0,2,1
2012,1,21,14,4,2,75.49,1022,6,57,0,0,2,1
2012,1,21,15,4,2,80.92,1023,5,66,0,0,2,1
2012,1,21,16,4,2,80.92,1023,5,75,0.1,0.1,2,1
2012,1,21,17,4,2,86.79,1024,4,82,0.4,0.5,2,1
2012,1,21,18,4,1,80.78,1024,4,90,0.4,0.9,2,1
2012,1,21,19,4,1,86.68,1025.1,3,98,1.1,2,2,1
2012,1,21,20,4,1,93.08,1025.1,2,105,0.6,2.6,1,1
2012,1,21,21,4,0,86.58,1026.1,2,113,0.4,3,1,1
2012,1,21,22,4,0,86.58,1027.1,2,121,0.2,3.2,1,1
2012,1,21,23,4,0,86.58,1027.1,2,128,0,0,1,1
2012,1,22,0,4,0,86.58,1028.1,2,135,0,0,1,1
2012,1,22,1,4,-1,80.49,1028.1,2,7,0,0,1,3
2012,1,22,2,4,-1,86.47,1028.1,1,14,0,0,1,3
2012,1,22,3,4,-1,86.47,1028.1,1,20,0.1,0.1,1,3
2012,1,22,4,4,-2,86.37,1028.1,0,26,0,0,1,3
2012,1,22,5,4,-2,86.37,1028.1,0,33,0,0,1,3
2012,1,22,6,4,-2,86.37,1029.1,0,40,0,0,1,3
2012,1,22,7,4,-3,80.19,1030.1,0,47,0,0,1,3
2012,1,22,8,4,-3,80.19,1030.1,0,53,0,0,1,3
2012,1,22,9,4,-3,74.59,1030.1,1,60,0,0,1,3
2012,1,22,10,4,-2,80.34,1030.1,1,66,0,0,1,3
2012,1,22,11,4,-2,80.34,1031.2,1,73,0,0,1,3
2012,1,22,12,4,-2,80.34,1030.1,1,7,0,0,2,1
2012,1,22,13,4,-2,80.34,1029.1,1,6,0,0,2,3
2012,1,22,14,4,-2,74.78,1029.1,2,7,0,0,2,1
2012,1,22,15,4,-2,80.34,1029.1,1,7,0,0,2,3
2012,1,22,16,4,-3,74.59,1029.1,1,8,0,0,1,1
2012,1,22,17,4,-3,74.59,1030.1,1,16,0,0,1,1
2012,1,22,18,4,-3,80.19,1030.1,0,21,0,0,1,1
2012,1,22,19,4,-3,80.19,1030.1,0,27,0,0,2,1
2012,1,22,20,4,-3,80.19,1031.2,0,33,0,0,2,1
2012,1,22,21,4,-4,80.04,1031.2,-1,5,0,0,4,3
2012,1,22,22,4,-4,80.04,1031.8,-1,10,0,0,3,3
2012,1,22,23,4,-5,74.22,1031.8,-1,15,0,0,3,3
2012,1,23,0,4,-5,79.89,1031.8,-2,20,0,0,3,3
2012,1,23,1,4,-5,79.89,1031.8,-2,25,0,0,6,3
2012,1,23,2,4,-5,79.89,1031.8,-2,30,0,0,3,3
2012,1,23,3,4,-6,74.03,1031.8,-2,35,0,0,2,3
2012,1,23,4,4,-6,79.73,1031.2,-3,39,0,0,2,3
2012,1,23,5,4,-6,79.73,1031.2,-3,42,0,0,2,3
2012,1,23,6,4,-6,79.73,1031.2,-3,45,0,0,2,3
2012,1,23,7,4,-7,73.84,1031.2,-3,48,0,0,2,3
2012,1,23,8,4,-7,68.56,1031.2,-2,52,0,0,2,3
2012,1,23,9,4,-7,63.69,1031.8,-1,57,0,0,2,3
2012,1,23,10,4,-6,63.94,1031.8,0,61,0,0,2,3
2012,1,23,11,4,-6,59.48,1031.2,1,4,0,0,2,1
2012,1,23,12,4,-7,51.27,1030.1,2,8,0,0,2,1
2012,1,23,13,4,-6,51.56,1029.1,3,11,0,0,2,1
2012,1,23,14,4,-8,44.19,1029.1,3,3,0,0,2,3
2012,1,23,15,4,-8,44.19,1028.1,3,4,0,0,2,1
2012,1,23,16,4,-8,44.19,1028.1,3,8,0,0,2,1
2012,1,23,17,4,-9,47.14,1028.1,1,12,0,0,2,1
2012,1,23,18,4,-7,55.08,1029.1,1,16,0,0,2,1
2012,1,23,19,4,-7,59.21,1029.1,0,20,0,0,2,1
2012,1,23,20,4,-7,55.08,1029.1,1,24,0,0,2,1
2012,1,23,21,4,-7,59.21,1030.1,0,28,0,0,2,1
2012,1,23,22,4,-7,59.21,1030.1,0,30,0,0,2,1
2012,1,23,23,4,-6,63.94,1029.1,0,32,0,0,2,1
2012,1,24,0,4,-6,68.78,1029.1,-1,34,0,0,2,1
2012,1,24,1,4,-6,68.78,1029.1,-1,36,0,0,2,1
2012,1,24,2,4,-6,68.78,1029.1,-1,38,0,0,1,1
2012,1,24,3,4,-6,79.73,1029.1,-3,2,0,0,2,3
2012,1,24,4,4,-6,74.03,1029.1,-2,2,0,0,2,1
2012,1,24,5,4,-6,74.03,1028.1,-2,3,0,0,2,1
2012,1,24,6,4,-6,79.73,1028.1,-3,0,0,0,2,5
2012,1,24,7,4,-5,79.89,1028.1,-2,2,0,0,2,1
2012,1,24,8,4,-5,69,1029.1,0,4,0,0,2,1
2012,1,24,9,4,-5,69,1029.1,0,8,0,0,2,1
2012,1,24,10,4,-5,59.74,1029.1,2,13,0,0,2,1
2012,1,24,11,4,-7,51.27,1029.1,2,4,0,0,3,3
2012,1,24,12,4,-10,37.77,1027.1,3,6,0,0,2,1
2012,1,24,13,4,-12,30,1027.1,4,11,0,0,2,1
2012,1,24,14,4,-10,37.77,1026.1,3,17,0,0,2,1
2012,1,24,15,4,-10,37.77,1026.1,3,4,0,0,2,3
2012,1,24,16,4,-11,34.88,1026.1,3,8,0,0,2,3
2012,1,24,17,4,-11,37.45,1026.1,2,12,0,0,2,3
2012,1,24,18,4,-11,37.45,1027.1,2,16,0,0,3,3
2012,1,24,19,4,-10,40.55,1027.1,2,19,0,0,3,3
2012,1,24,20,4,-9,47.14,1028.1,1,23,0,0,3,3
2012,1,24,21,4,-9,47.14,1028.1,1,28,0,0,3,3
2012,1,24,22,4,-9,47.14,1028.1,1,32,0,0,4,3
2012,1,24,23,4,-8,54.8,1028.1,0,36,0,0,3,3
2012,1,25,0,4,-8,54.8,1029.1,0,41,0,0,3,3
2012,1,25,1,4,-8,58.95,1029.1,-1,46,0,0,3,3
2012,1,25,2,4,-8,58.95,1029.1,-1,50,0,0,4,3
2012,1,25,3,4,-8,58.95,1028.1,-1,54,0,0,4,3
2012,1,25,4,4,-8,58.95,1028.1,-1,58,0,0,5,3
2012,1,25,5,4,-8,68.33,1028.1,-3,61,0,0,4,3
2012,1,25,6,4,-7,73.84,1029.1,-3,64,0,0,5,3
2012,1,25,7,4,-8,63.45,1029.1,-2,69,0,0,5,3
2012,1,25,8,4,-7,63.69,1030.1,-1,74,0,0,5,3
2012,1,25,9,4,-7,59.21,1030.1,0,79,0,0,5,3
2012,1,25,10,4,-8,47.44,1030.1,2,84,0,0,5,3
2012,1,25,11,4,-9,40.86,1030.1,3,90,0,0,5,3
2012,1,25,12,4,-10,35.19,1029.1,4,96,0,0,4,3
2012,1,25,13,4,-13,27.66,1028.1,4,102,0,0,4,3
2012,1,25,14,4,-14,25.49,1027.1,4,107,0,0,3,3
2012,1,25,15,4,-12,30,1027.1,4,111,0,0,3,3
2012,1,25,16,4,-10,37.77,1027.1,3,3,0,0,3,1
2012,1,25,17,4,-12,32.19,1027.1,3,6,0,0,3,1
2012,1,25,18,4,-12,37.13,1028.1,1,9,0,0,3,1
2012,1,25,19,4,-12,37.13,1028.1,1,11,0,0,3,1
2012,1,25,20,4,-12,37.13,1028.1,1,12,0,0,3,1
2012,1,25,21,4,-11,40.24,1028.1,1,13,0,0,3,1
2012,1,25,22,4,-10,43.57,1028.1,1,15,0,0,2,1
2012,1,25,23,4,-11,40.24,1028.1,1,1,0,0,2,2
2012,1,26,0,4,-10,43.57,1028.1,1,1,0,0,2,5
2012,1,26,1,4,-8,63.45,1028.1,-2,2,0,0,2,2
2012,1,26,2,4,-8,63.45,1028.1,-2,3,0,0,2,2
2012,1,26,3,4,-8,63.45,1028.1,-2,4,0,0,2,2
2012,1,26,4,4,-8,68.33,1028.1,-3,0,0,0,2,5
2012,1,26,5,4,-8,68.33,1028.1,-3,0,0,0,2,5
2012,1,26,6,4,-8,73.65,1028.1,-4,0,0,0,2,5
2012,1,26,7,4,-7,73.84,1029.1,-3,0,0,0,2,5
2012,1,26,8,4,-7,59.21,1028.1,0,3,0,0,2,2
2012,1,26,9,4,-7,47.74,1028.1,3,6,0,0,2,2
2012,1,26,10,4,-7,41.48,1028.1,5,10,0,0,2,2
2012,1,26,11,4,-8,35.82,1028.1,6,13,0,0,2,2
2012,1,26,12,4,-8,35.82,1027.1,6,16,0,0,1,2
2012,1,26,13,4,-8,33.43,1026.1,7,21,0,0,1,2
2012,1,26,14,4,-5,42.1,1025.1,7,25,0,0,1,2
2012,1,26,15,4,-4,42.4,1024,8,30,0,0,1,2
2012,1,26,16,4,-3,48.93,1024,7,36,0,0,1,2
2012,1,26,17,4,-3,52.41,1024,6,41,0,0,1,2
2012,1,26,18,4,-3,60.25,1025.1,4,46,0,0,2,2
2012,1,26,19,4,-3,60.25,1025.1,4,4,0,0,2,1
2012,1,26,20,4,-2,60.51,1024,5,3,0,0,2,2
2012,1,26,21,4,-1,65.13,1023,5,7,0,0,2,2
2012,1,26,22,4,0,70.06,1024,5,11,0,0,3,2
2012,1,26,23,4,0,65.36,1023,6,14,0,0,3,2
2012,1,27,0,4,1,70.27,1023,6,18,0,0,3,2
2012,1,27,1,4,1,70.27,1023,6,22,0,0,6,2
2012,1,27,2,4,1,75.32,1023,5,25,0,0,3,2
2012,1,27,3,4,1,80.78,1022,4,27,0,0,2,2
2012,1,27,4,4,2,80.92,1022,5,2,0,0,2,4
2012,1,27,5,4,2,80.92,1022,5,1,0,0,2,2
2012,1,27,6,4,1,75.32,1022,5,0,0,0,1,5
2012,1,27,7,4,2,80.92,1022,5,0,0,0,2,5
2012,1,27,8,4,4,86.99,1023,6,0,0,0,2,5
2012,1,27,9,4,5,81.34,1023,8,1,0,0,2,5
2012,1,27,10,4,3,66.05,1023,9,2,0,0,2,5
2012,1,27,11,4,3,70.67,1023,8,2,0,0,2,1
2012,1,27,12,4,3,70.67,1022,8,4,0,0,2,1
2012,1,27,13,4,4,75.84,1021,8,6,0.4,0.4,3,1
2012,1,27,14,4,5,81.34,1021,8,10,0.5,0.9,3,1
2012,1,27,15,4,5,87.09,1021,7,14,1.2,2.1,2,1
2012,1,27,16,4,5,87.09,1021,7,17,0.6,2.7,2,1
2012,1,27,17,4,5,87.09,1021,7,22,0.2,2.9,1,1
2012,1,27,18,4,6,93.35,1021,7,26,0.5,3.4,2,1
2012,1,27,19,4,6,93.35,1022,7,30,0.5,3.9,1,1
2012,1,27,20,4,6,93.35,1022,7,33,0.7,4.6,1,1
2012,1,27,21,4,6,87.19,1022,8,38,0.4,5,1,1
2012,1,27,22,4,6,93.35,1022,7,43,0.9,5.9,1,1
2012,1,27,23,4,5,87.09,1022,7,48,1,6.9,1,1
2012,1,28,0,4,5,87.09,1022,7,52,1.5,8.4,1,1
2012,1,28,1,4,5,87.09,1022,7,56,0.9,9.3,1,1
2012,1,28,2,4,5,93.29,1022,6,60,0.3,9.6,1,1
2012,1,28,3,4,5,93.29,1023,6,63,0.4,10,1,1
2012,1,28,4,4,5,93.29,1022,6,66,0.2,10.2,1,1
2012,1,28,5,4,5,87.09,1023,7,70,0.1,10.3,1,1
2012,1,28,6,4,5,93.29,1023,6,74,0.1,10.4,1,1
2012,1,28,7,4,4,86.99,1023,6,79,0,0,1,1
2012,1,28,8,4,5,87.09,1023,7,82,0,0,1,1
2012,1,28,9,4,4,81.2,1023,7,85,0.1,0.1,1,1
2012,1,28,10,4,5,87.09,1024,7,87,0,0,1,1
2012,1,28,11,4,5,81.34,1024,8,90,0.8,0.8,1,1
2012,1,28,12,4,5,87.09,1023,7,94,0.7,1.5,2,1
2012,1,28,13,4,5,87.09,1022,7,98,0.3,1.8,2,1
2012,1,28,14,4,5,87.09,1022,7,103,0.3,2.1,2,1
2012,1,28,15,4,5,87.09,1022,7,108,0.7,2.8,2,1
2012,1,28,16,4,5,93.29,1022,6,113,0.4,3.2,2,1
2012,1,28,17,4,4,86.99,1022,6,119,0.1,3.3,2,1
2012,1,28,18,4,4,86.99,1023,6,125,0.2,3.5,2,1
2012,1,28,19,4,3,81.06,1023,6,131,0.1,3.6,2,1
2012,1,28,20,4,3,81.06,1024,6,137,0.5,4.1,2,1
2012,1,28,21,4,3,81.06,1024,6,141,0.1,4.2,2,1
2012,1,28,22,4,2,75.49,1024,6,144,0.1,4.3,1,1
2012,1,28,23,4,2,75.49,1024,6,148,0,0,1,1
2012,1,29,0,4,2,75.49,1025.1,6,151,0,0,1,1
2012,1,29,1,4,1,70.27,1025.1,6,155,0,0,1,1
2012,1,31,0,4,0,75.14,1029.1,4,1,0,0,3,5
2012,1,31,1,4,1,80.78,1029.1,4,2,0,0,2,1
2012,1,31,2,4,1,80.78,1029.1,4,4,0,0,2,1
2012,1,31,3,4,1,80.78,1028.1,4,6,0,0,2,1
2012,1,31,4,4,1,80.78,1027.1,4,7,0,0,2,1
2012,1,31,5,4,1,75.32,1027.1,5,9,0,0,2,1
2012,1,31,6,4,0,70.06,1026.1,5,3,0,0,2,2
2012,1,31,7,4,-1,74.96,1026.1,3,6,0,0,2,2
2012,1,31,8,4,0,70.06,1027.1,5,7,0,0,2,2
2012,1,31,9,4,0,65.36,1027.1,6,10,0,0,2,2
2012,1,31,10,4,-1,52.98,1027.1,8,3,0,0,2,4
2012,1,31,11,4,-1,49.51,1026.1,9,7,0,0,2,4
2012,1,31,12,4,-1,46.29,1025.1,10,11,0,0,2,4
2012,1,31,13,4,0,49.8,1023,10,15,0,0,2,4
2012,1,31,14,4,0,49.8,1022,10,18,0,0,2,4
2012,1,31,15,4,1,53.53,1022,10,22,0,0,2,4
2012,1,31,16,4,1,57.25,1022,9,26,0,0,2,4
2012,1,31,17,4,1,57.25,1022,9,29,0,0,2,4
2012,1,31,18,4,2,61.51,1023,9,31,0,0,3,4
2012,1,31,19,4,1,65.59,1023,7,34,0,0,3,4
2012,1,31,20,4,1,70.27,1023,6,38,0,0,3,4
2012,1,31,21,4,2,80.92,1023,5,42,0,0,3,4
2012,1,31,22,4,1,80.78,1023,4,45,0,0,3,4
2012,1,31,23,4,1,80.78,1023,4,48,0,0,3,4
2012,2,1,0,4,1,86.68,1023,3,50,0,0,3,4
2012,2,1,1,4,1,80.78,1023,4,0,0,0,3,5
2012,2,1,2,4,1,86.68,1023,3,0,0,0,3,5
2012,2,1,3,4,0,86.58,1023,2,0,0,0,2,5
2012,2,1,4,4,1,86.68,1023,3,0,0,0,2,5
2012,2,1,5,4,2,86.79,1024,4,1,0,0,2,4
2012,2,1,6,4,1,86.68,1025.1,3,0,0,0,2,5
2012,2,1,7,4,1,86.68,1026.1,3,0,0,0,3,5
2012,2,1,8,4,4,93.24,1027.1,5,3,0,0,3,3
2012,2,1,9,4,5,87.09,1027.1,7,2,0,0,3,1
2012,2,1,10,4,5,87.09,1027.1,7,6,0,0,4,1
2012,2,1,11,4,4,75.84,1027.1,8,11,0,0,3,1
2012,2,1,12,4,3,75.67,1027.1,7,18,0,0,3,1
2012,2,1,13,4,3,81.06,1027.1,6,27,0,0,3,1
2012,2,1,14,4,2,80.92,1027.1,5,36,0,0,2,1
2012,2,1,15,4,1,80.78,1028.1,4,44,0,0,2,1
2012,2,1,16,4,0,75.14,1028.1,4,52,0,0,1,1
2012,2,1,17,4,-2,69.64,1029.1,3,61,0,0,1,1
2012,2,1,18,4,-2,69.64,1030.1,3,68,0,0,1,1
2012,2,1,19,4,-3,69.43,1031.2,2,77,0,0,1,1
2012,2,1,20,4,-5,59.74,1031.8,2,85,0,0,1,1
2012,2,1,21,4,-4,69.21,1031.8,1,93,0,0,1,1
2012,2,1,22,4,-4,69.21,1032.9,1,101,0,0,1,1
2012,2,1,23,4,-4,69.21,1032.9,1,109,0,0,1,1
2012,2,2,0,4,-4,74.41,1033.9,0,116,0,0,1,1
2012,2,2,1,4,-5,69,1033.9,0,123,0,0,1,1
2012,2,2,2,4,-5,69,1033.9,0,130,0,0,1,1
2012,2,2,3,4,-4,74.41,1033.9,0,137,0,0,1,1
2012,2,2,5,4,-4,80.04,1033.9,-1,4,0,0,1,3
2012,2,2,6,4,-5,74.22,1034.9,-1,9,0,0,1,3
2012,2,2,7,4,-5,74.22,1034.9,-1,14,0,0,1,3
2012,2,2,8,4,-4,80.04,1035.9,-1,19,0,0,2,3
2012,2,2,9,4,-4,74.41,1036.9,0,25,0,0,2,3
2012,2,2,10,4,-3,74.59,1035.9,1,8,0,0,2,1
2012,2,2,11,4,-3,74.59,1035.9,1,16,0,0,2,1
2012,2,2,12,4,-4,64.42,1034.9,2,23,0,0,1,1
2012,2,2,13,4,-5,55.63,1033.9,3,30,0,0,1,1
2012,2,2,14,4,-5,59.74,1033.9,2,38,0,0,1,1
2012,2,2,15,4,-4,64.42,1033.9,2,45,0,0,1,1
2012,2,2,16,4,-7,55.08,1033.9,1,51,0,0,1,1
2012,2,2,17,4,-9,50.68,1033.9,0,57,0,0,1,1
2012,2,2,18,4,-6,63.94,1033.9,0,63,0,0,1,1
2012,2,2,19,4,-6,68.78,1033.9,-1,69,0,0,1,1
2012,2,2,20,4,-6,68.78,1033.9,-1,74,0,0,1,1
2012,2,2,21,4,-6,68.78,1033.9,-1,80,0,0,1,1
2012,2,2,22,4,-6,68.78,1034.9,-1,86,0,0,1,1
2012,2,2,23,4,-6,68.78,1033.9,-1,92,0,0,1,1
2012,2,3,0,4,-6,68.78,1033.9,-1,96,0,0,1,1
2012,2,3,1,4,-6,68.78,1032.9,-1,101,0,0,1,1
2012,2,3,2,4,-6,74.03,1032.9,-2,105,0,0,1,1
2012,2,3,3,4,-6,74.03,1031.8,-2,4,0,0,1,3
2012,2,3,4,4,-6,74.03,1031.8,-2,7,0,0,1,3
2012,2,3,5,4,-7,73.84,1031.8,-3,9,0,0,1,3
2012,2,3,6,4,-6,79.73,1031.8,-3,11,0,0,1,3
2012,2,3,7,4,-6,79.73,1031.8,-3,0,0,0,2,5
2012,2,3,8,4,-5,79.89,1031.8,-2,2,0,0,1,3
2012,2,3,9,4,-4,69.21,1031.8,1,1,0,0,2,5
2012,2,3,10,4,-4,64.42,1031.8,2,1,0,0,2,3
2012,2,3,11,4,-7,51.27,1031.2,2,4,0,0,2,3
2012,2,3,12,4,-6,48.04,1030.1,4,2,0,0,2,5
2012,2,3,13,4,-6,44.8,1029.1,5,4,0,0,2,5
2012,2,3,14,4,-12,26.09,1028.1,6,6,0,0,2,5
2012,2,3,15,4,-12,27.97,1027.1,5,3,0,0,2,3
2012,2,3,16,4,-12,27.97,1026.1,5,2,0,0,2,4
2012,2,3,17,4,-11,30.31,1026.1,5,0,0,0,2,5
2012,2,3,18,4,-10,37.77,1027.1,3,2,0,0,2,3
2012,2,3,19,4,-6,55.36,1027.1,2,4,0,0,2,4
2012,2,3,20,4,-5,64.18,1027.1,1,3,0,0,2,2
2012,2,3,21,4,-5,64.18,1027.1,1,5,0,0,2,2
2012,2,3,22,4,-5,64.18,1027.1,1,7,0,0,2,2
2012,2,3,23,4,-5,69,1027.1,0,8,0,0,2,2
2012,2,4,0,4,-4,69.21,1027.1,1,10,0,0,2,2
2012,2,4,1,4,-5,64.18,1027.1,1,1,0,0,2,1
2012,2,4,2,4,-5,69,1027.1,0,0,0,0,2,5
2012,2,4,3,4,-4,80.04,1027.1,-1,1,0,0,2,1
2012,2,4,4,4,-4,80.04,1026.1,-1,2,0,0,2,1
2012,2,4,5,4,-4,80.04,1026.1,-1,3,0,0,2,1
2012,2,4,6,4,-4,74.41,1026.1,0,4,0,0,2,1
2012,2,4,7,4,-3,80.19,1026.1,0,1,0,0,2,2
2012,2,4,8,4,-1,80.49,1027.1,2,2,0,0,2,1
2012,2,4,9,4,1,75.32,1027.1,5,2,0,0,2,2
2012,2,4,10,4,0,61.01,1026.1,7,5,0,0,2,2
2012,2,4,11,4,-2,49.22,1026.1,8,4,0,0,2,1
2012,2,4,12,4,-3,42.71,1025.1,9,4,0,0,2,2
2012,2,4,13,4,-3,42.71,1024,9,9,0,0,1,2
2012,2,4,14,4,-3,39.93,1024,10,4,0,0,1,1
2012,2,4,15,4,-2,49.22,1024,8,9,0,0,1,1
2012,2,4,16,4,-2,52.7,1024,7,14,0,0,1,1
2012,2,4,17,4,-2,52.7,1024,7,19,0.1,0.1,2,1
2012,2,4,18,4,0,65.36,1023,6,23,0.1,0.2,2,1
2012,2,4,19,4,2,75.49,1024,6,27,1.4,1.6,2,1
2012,2,4,20,4,3,81.06,1024,6,4,0.4,2,2,2
2012,2,4,21,4,2,80.92,1024,5,9,0.1,2.1,1,2
2012,2,4,22,4,3,86.89,1023,5,13,0.5,2.6,1,2
2012,2,4,23,4,3,86.89,1023,5,15,0.1,2.7,1,2
2012,2,5,0,4,4,86.99,1022,6,18,0.1,2.8,1,2
2012,2,5,1,4,4,86.99,1022,6,20,0.1,2.9,1,2
2012,2,5,2,4,5,93.29,1022,6,21,0.2,3.1,1,2
2012,2,5,3,4,5,93.29,1022,6,0,0.5,3.6,1,5
2012,2,5,4,4,5,93.29,1021,6,0,0.1,3.7,1,5
2012,2,5,5,4,5,93.29,1021,6,0,0,0,1,5
2012,2,5,6,4,5,93.29,1021,6,1,0,0,1,5
2012,2,5,7,4,6,93.35,1021,7,1,0,0,1,5
2012,2,5,8,4,6,93.35,1022,7,1,0,0,2,5
2012,2,5,9,4,6,93.35,1022,7,2,0,0,2,3
2012,2,5,10,4,6,87.19,1022,8,4,0,0,2,3
2012,2,5,11,4,6,87.19,1021,8,7,0,0,2,3
2012,2,5,12,4,6,87.19,1021,8,10,0,0,3,3
2012,2,5,13,4,6,81.48,1020,9,14,0,0,3,3
2012,2,5,14,4,5,81.34,1020,8,18,0,0,3,3
2012,2,5,15,4,5,81.34,1019,8,19,0,0,3,3
2012,2,5,16,4,5,81.34,1019,8,21,0,0,3,3
2012,2,5,17,4,5,81.34,1019,8,23,0,0,3,3
2012,2,5,18,4,5,81.34,1019,8,2,0,0,3,1
2012,2,5,19,4,5,81.34,1019,8,1,0,0,3,5
2012,2,5,20,4,5,81.34,1019,8,2,0,0,3,1
2012,2,5,21,4,5,81.34,1018,8,1,0,0,3,5
2012,2,5,22,4,5,81.34,1018,8,2,0,0,3,5
2012,2,5,23,4,5,81.34,1018,8,1,0,0,3,2
2012,2,6,0,4,5,81.34,1016.9,8,3,0,0,3,2
2012,2,6,1,4,5,81.34,1015.9,8,1,0,0,3,1
2012,2,6,2,4,5,81.34,1015.9,8,3,1.1,1.1,2,1
2012,2,6,3,4,6,87.19,1014.9,8,5,4,5.1,2,1
2012,2,6,4,4,6,93.35,1013.9,7,7,1.1,6.2,1,1
2012,2,6,5,4,6,87.19,1013.9,8,9,2.7,8.9,1,1
2012,2,6,6,4,6,93.35,1013.9,7,12,4,12.9,1,1
2012,2,6,7,4,6,87.19,1013.9,8,13,2.2,15.1,1,1
2012,2,6,8,4,7,93.4,1012.9,8,17,0.6,15.7,1,1
2012,2,6,9,4,8,93.45,1013.9,9,0,0.2,15.9,1,5
2012,2,6,10,4,8,93.45,1012.9,9,3,1.8,17.7,1,3
2012,2,6,11,4,7,93.4,1012.9,8,3,2.6,20.3,1,1
2012,2,6,12,4,8,93.45,1011.9,9,3,2.4,22.7,1,3
2012,2,6,13,4,8,93.45,1011.9,9,4,2.4,25.1,2,1
2012,2,6,14,4,7,93.4,1011.9,8,11,2.5,27.6,1,1
2012,2,6,15,4,6,93.35,1012.9,7,18,3.5,31.1,1,1
2012,2,6,16,4,6,93.35,1011.9,7,25,1.5,32.6,1,1
2012,2,6,17,4,6,93.35,1014.9,7,32,0.2,32.8,1,1
2012,2,6,18,4,5,87.09,1015.9,7,6,0,0,1,3
2012,2,6,19,4,5,87.09,1015.9,7,7,0,0,2,1
2012,2,6,20,4,4,86.99,1018,6,8,0,0,2,3
2012,2,6,21,4,3,81.06,1019,6,16,0,0,3,3
2012,2,6,22,4,3,81.06,1020,6,9,0,0,3,1
2012,2,6,23,4,2,80.92,1020,5,20,0,0,4,1
2012,2,7,0,4,2,86.79,1021,4,30,0,0,5,1
2012,2,7,1,4,1,80.78,1022,4,40,0,0,5,1
2012,2,7,2,4,1,86.68,1023,3,50,0,0,5,1
2012,2,7,3,4,0,80.63,1023,3,57,0,0,3,1
2012,2,7,4,4,-1,80.49,1024,2,66,0,0,2,1
2012,2,7,5,4,-2,74.78,1025.1,2,8,0,0,2,3
